Timestamp,Online,Offline,Total,Percent Online
2023-11-15 08:33:03,480,1956,2436,19.7
2023-11-15 08:41:40,500,1936,2436,20.53
2023-11-15 08:50:14,519,1917,2436,21.31
2023-11-15 08:59:02,442,1994,2436,18.14
2023-11-15 09:07:50,455,1981,2436,18.68
2023-11-15 09:16:37,460,1976,2436,18.88
2023-11-15 09:25:10,517,1919,2436,21.22
2023-11-15 09:33:53,471,1965,2436,19.33
2023-11-15 09:42:29,513,1923,2436,21.06
2023-11-15 09:51:09,484,1952,2436,19.87
2023-11-15 09:59:45,501,1935,2436,20.57
2023-11-15 10:08:37,430,2006,2436,17.65
2023-11-15 10:17:17,489,1947,2436,20.07
2023-11-15 10:25:53,506,1930,2436,20.77
2023-11-15 10:34:37,464,1972,2436,19.05
2023-11-15 10:43:57,294,2142,2436,12.07
2023-11-15 10:53:17,281,2155,2436,11.54
2023-11-15 11:01:57,484,1952,2436,19.87
2023-11-15 11:10:44,449,1987,2436,18.43
2023-11-15 11:19:28,470,1966,2436,19.29
2023-11-15 11:28:12,472,1964,2436,19.38
2023-11-15 11:37:03,430,2006,2436,17.65
2023-11-15 11:46:19,307,2129,2436,12.6
2023-11-15 11:55:02,470,1966,2436,19.29
2023-11-15 12:03:50,454,1982,2436,18.64
2023-11-15 12:12:38,449,1987,2436,18.43
2023-11-15 12:21:26,444,1992,2436,18.23
2023-11-15 12:30:06,479,1957,2436,19.66
2023-11-15 12:38:46,487,1949,2436,19.99
2023-11-15 12:47:33,455,1981,2436,18.68
2023-11-15 12:56:15,478,1958,2436,19.62
2023-11-15 13:05:03,445,1991,2436,18.27
2023-11-15 13:13:44,481,1955,2436,19.75
2023-11-15 13:22:27,475,1961,2436,19.5
2023-11-15 13:31:15,440,1996,2436,18.06
2023-11-15 13:39:54,487,1949,2436,19.99
2023-11-15 13:48:42,441,1995,2436,18.1
2023-11-15 13:57:26,473,1963,2436,19.42
2023-11-15 14:06:13,475,1961,2436,19.5
2023-11-15 14:14:58,466,1970,2436,19.13
2023-11-15 14:23:42,472,1964,2436,19.38
2023-11-15 14:32:34,436,2000,2436,17.9
2023-11-15 14:41:06,529,1907,2436,21.72
2023-11-15 14:50:01,418,2018,2436,17.16
2023-11-15 14:59:33,427,2009,2436,17.53
2023-11-15 15:08:41,500,1936,2436,20.53
2023-11-15 15:17:39,482,1954,2436,19.79
2023-11-15 15:26:25,511,1925,2436,20.98
2023-11-15 15:35:27,409,2027,2436,16.79
2023-11-15 15:44:26,438,1998,2436,17.98
2023-11-15 15:53:18,492,1944,2436,20.2
2023-11-15 16:02:18,455,1981,2436,18.68
2023-11-15 16:11:04,495,1941,2436,20.32
2023-11-15 16:19:55,471,1965,2436,19.33
2023-11-15 16:28:41,494,1942,2436,20.28
2023-11-15 16:37:50,459,1977,2436,18.84
2023-11-15 16:42:46,354,2082,2436,14.53
2023-11-15 16:45:55,0,2436,2436,0.0
2023-11-15 17:05:36,81,2355,2436,3.33
2023-11-15 17:27:22,120,2316,2436,4.93
2023-11-15 17:37:42,122,2314,2436,5.01
2023-11-15 17:47:37,125,2311,2436,5.13
2023-11-15 17:57:33,124,2312,2436,5.09
2023-11-15 18:07:29,124,2312,2436,5.09
2023-11-15 18:17:24,123,2313,2436,5.05
2023-11-15 18:27:21,125,2311,2436,5.13
2023-11-15 18:37:16,124,2312,2436,5.09
2023-11-15 18:47:11,125,2311,2436,5.13
2023-11-15 18:57:06,124,2312,2436,5.09
2023-11-15 19:07:02,121,2315,2436,4.97
2023-11-15 19:16:58,123,2313,2436,5.05
2023-11-15 19:26:54,124,2312,2436,5.09
2023-11-15 19:36:49,123,2313,2436,5.05
2023-11-15 19:46:45,122,2314,2436,5.01
2023-11-15 19:56:41,122,2314,2436,5.01
2023-11-15 20:06:37,122,2314,2436,5.01
2023-11-15 20:16:34,122,2314,2436,5.01
2023-11-15 20:26:34,121,2315,2436,4.97
2023-11-15 20:36:32,122,2314,2436,5.01
2023-11-15 20:46:28,121,2315,2436,4.97
2023-11-15 20:56:26,122,2314,2436,5.01
2023-11-15 21:06:23,122,2314,2436,5.01
2023-11-15 21:16:21,121,2315,2436,4.97
2023-11-15 21:26:21,114,2322,2436,4.68
2023-11-15 21:36:19,121,2315,2436,4.97
2023-11-15 21:46:15,121,2315,2436,4.97
2023-11-15 21:56:12,121,2315,2436,4.97
2023-11-15 22:06:09,120,2316,2436,4.93
2023-11-15 22:16:04,121,2315,2436,4.97
2023-11-15 22:26:00,121,2315,2436,4.97
2023-11-15 22:35:55,121,2315,2436,4.97
2023-11-15 22:45:51,122,2314,2436,5.01
2023-11-15 22:55:47,122,2314,2436,5.01
2023-11-15 23:05:43,117,2319,2436,4.8
2023-11-15 23:15:39,121,2315,2436,4.97
2023-11-15 23:25:37,121,2315,2436,4.97
2023-11-15 23:35:32,122,2314,2436,5.01
2023-11-15 23:45:28,123,2313,2436,5.05
2023-11-15 23:55:24,123,2313,2436,5.05
2023-11-16 00:05:20,123,2313,2436,5.05
2023-11-16 00:15:16,123,2313,2436,5.05
2023-11-16 00:25:12,124,2312,2436,5.09
2023-11-16 00:35:08,123,2313,2436,5.05
2023-11-16 00:45:04,124,2312,2436,5.09
2023-11-16 00:54:59,126,2310,2436,5.17
2023-11-16 01:04:55,121,2315,2436,4.97
2023-11-16 01:14:50,126,2310,2436,5.17
2023-11-16 01:24:46,125,2311,2436,5.13
2023-11-16 01:34:41,123,2313,2436,5.05
2023-11-16 01:44:39,126,2310,2436,5.17
2023-11-16 01:54:34,122,2314,2436,5.01
2023-11-16 02:04:29,125,2311,2436,5.13
2023-11-16 02:14:25,130,2306,2436,5.34
2023-11-16 02:24:20,131,2305,2436,5.38
2023-11-16 02:34:16,125,2311,2436,5.13
2023-11-16 02:44:11,130,2306,2436,5.34
2023-11-16 02:54:06,129,2307,2436,5.3
2023-11-16 03:04:02,131,2305,2436,5.38
2023-11-16 03:13:58,130,2306,2436,5.34
2023-11-16 03:23:54,132,2304,2436,5.42
2023-11-16 03:33:49,132,2304,2436,5.42
2023-11-16 03:43:43,135,2301,2436,5.54
2023-11-16 03:53:38,134,2302,2436,5.5
2023-11-16 04:03:32,133,2303,2436,5.46
2023-11-16 04:13:28,134,2302,2436,5.5
2023-11-16 04:23:22,129,2307,2436,5.3
2023-11-16 04:33:18,128,2308,2436,5.25
2023-11-16 04:43:12,127,2309,2436,5.21
2023-11-16 04:53:07,131,2305,2436,5.38
2023-11-16 05:03:02,132,2304,2436,5.42
2023-11-16 05:12:57,132,2304,2436,5.42
2023-11-16 05:22:52,132,2304,2436,5.42
2023-11-16 05:32:47,133,2303,2436,5.46
2023-11-16 05:42:41,134,2302,2436,5.5
2023-11-16 05:52:36,133,2303,2436,5.46
2023-11-16 06:02:31,129,2307,2436,5.3
2023-11-16 06:12:26,130,2306,2436,5.34
2023-11-16 06:22:21,130,2306,2436,5.34
2023-11-16 06:32:15,130,2306,2436,5.34
2023-11-16 06:42:10,129,2307,2436,5.3
2023-11-16 06:52:04,128,2308,2436,5.25
2023-11-16 07:01:59,128,2308,2436,5.25
2023-11-16 07:11:54,127,2309,2436,5.21
2023-11-16 07:21:48,127,2309,2436,5.21
2023-11-16 07:31:43,126,2310,2436,5.17
2023-11-16 07:41:39,125,2311,2436,5.13
2023-11-16 07:51:34,127,2309,2436,5.21
2023-11-16 08:01:29,126,2310,2436,5.17
2023-11-16 08:11:24,127,2309,2436,5.21
2023-11-16 08:21:22,112,2324,2436,4.6
2023-11-16 08:31:20,112,2324,2436,4.6
2023-11-16 08:41:20,113,2323,2436,4.64
2023-11-16 08:51:21,97,2339,2436,3.98
2023-11-16 09:01:24,94,2342,2436,3.86
2023-11-16 09:11:27,94,2342,2436,3.86
2023-11-16 09:21:29,94,2342,2436,3.86
2023-11-16 09:31:31,94,2342,2436,3.86
2023-11-16 09:41:33,94,2342,2436,3.86
2023-11-16 09:51:35,94,2342,2436,3.86
2023-11-16 10:01:37,94,2342,2436,3.86
2023-11-16 10:11:39,94,2342,2436,3.86
2023-11-16 10:21:42,94,2342,2436,3.86
2023-11-16 10:31:43,94,2342,2436,3.86
2023-11-16 10:41:46,94,2342,2436,3.86
2023-11-16 10:51:49,94,2342,2436,3.86
2023-11-16 11:01:51,94,2342,2436,3.86
2023-11-16 11:11:54,94,2342,2436,3.86
2023-11-16 11:21:55,94,2342,2436,3.86
2023-11-16 11:31:57,95,2341,2436,3.9
2023-11-16 11:41:58,95,2341,2436,3.9
2023-11-16 11:52:00,95,2341,2436,3.9
2023-11-16 12:02:02,95,2341,2436,3.9
2023-11-16 12:12:04,95,2341,2436,3.9
2023-11-16 12:22:06,95,2341,2436,3.9
2023-11-16 12:32:08,95,2341,2436,3.9
2023-11-16 12:42:11,95,2341,2436,3.9
2023-11-16 12:52:13,95,2341,2436,3.9
2023-11-16 13:02:16,95,2341,2436,3.9
2023-11-16 13:12:18,94,2342,2436,3.86
2023-11-16 13:22:21,95,2341,2436,3.9
2023-11-16 13:32:24,95,2341,2436,3.9
2023-11-16 13:42:27,95,2341,2436,3.9
2023-11-16 13:52:30,95,2341,2436,3.9
2023-11-16 14:02:33,95,2341,2436,3.9
2023-11-16 14:12:36,95,2341,2436,3.9
2023-11-16 14:22:40,95,2341,2436,3.9
2023-11-16 14:32:43,95,2341,2436,3.9
2023-11-16 14:42:46,95,2341,2436,3.9
2023-11-16 14:52:49,95,2341,2436,3.9
2023-11-16 15:02:52,95,2341,2436,3.9
2023-11-16 15:12:56,93,2343,2436,3.82
2023-11-16 15:22:59,93,2343,2436,3.82
2023-11-16 15:33:03,94,2342,2436,3.86
2023-11-16 15:43:05,94,2342,2436,3.86
2023-11-16 15:53:09,95,2341,2436,3.9
2023-11-16 16:03:14,95,2341,2436,3.9
2023-11-16 16:13:19,95,2341,2436,3.9
2023-11-16 16:23:23,95,2341,2436,3.9
2023-11-16 16:33:27,95,2341,2436,3.9
2023-11-16 16:43:32,95,2341,2436,3.9
2023-11-16 16:53:37,95,2341,2436,3.9
2023-11-16 17:03:40,95,2341,2436,3.9
2023-11-16 17:13:44,95,2341,2436,3.9
2023-11-16 17:23:48,95,2341,2436,3.9
2023-11-16 17:33:52,95,2341,2436,3.9
2023-11-16 17:43:57,95,2341,2436,3.9
2023-11-16 17:54:02,95,2341,2436,3.9
2023-11-16 18:04:07,95,2341,2436,3.9
2023-11-16 18:14:12,94,2342,2436,3.86
2023-11-16 18:24:15,95,2341,2436,3.9
2023-11-16 18:34:20,95,2341,2436,3.9
2023-11-16 20:41:38,94,2342,2436,3.86
2023-11-16 20:51:44,94,2342,2436,3.86
2023-11-16 21:01:51,94,2342,2436,3.86
2023-11-16 21:11:57,94,2342,2436,3.86
2023-11-16 21:22:02,94,2342,2436,3.86
2023-11-16 21:32:05,93,2343,2436,3.82
2023-11-16 21:42:08,93,2343,2436,3.82
2023-11-16 21:52:12,93,2343,2436,3.82
2023-11-16 22:02:15,92,2344,2436,3.78
2023-11-16 22:12:19,93,2343,2436,3.82
2023-11-16 22:22:22,93,2343,2436,3.82
2023-11-16 22:32:26,93,2343,2436,3.82
2023-11-16 22:42:30,87,2349,2436,3.57
2023-11-16 22:52:34,92,2344,2436,3.78
2023-11-16 23:02:40,92,2344,2436,3.78
2023-11-16 23:12:43,92,2344,2436,3.78
2023-11-16 23:22:45,92,2344,2436,3.78
2023-11-16 23:32:48,93,2343,2436,3.82
2023-11-16 23:42:50,91,2345,2436,3.74
2023-11-16 23:52:53,93,2343,2436,3.82
2023-11-17 00:02:56,93,2343,2436,3.82
2023-11-17 00:12:59,92,2344,2436,3.78
2023-11-17 00:23:01,84,2352,2436,3.45
2023-11-17 00:33:04,92,2344,2436,3.78
2023-11-17 00:43:07,92,2344,2436,3.78
2023-11-17 00:53:09,92,2344,2436,3.78
2023-11-17 01:03:11,92,2344,2436,3.78
2023-11-17 01:13:14,92,2344,2436,3.78
2023-11-17 01:23:16,91,2345,2436,3.74
2023-11-17 01:33:18,93,2343,2436,3.82
2023-11-17 01:43:20,93,2343,2436,3.82
2023-11-17 01:53:21,92,2344,2436,3.78
2023-11-17 02:03:23,91,2345,2436,3.74
2023-11-17 02:13:26,93,2343,2436,3.82
2023-11-17 02:23:28,93,2343,2436,3.82
2023-11-17 02:33:30,93,2343,2436,3.82
2023-11-17 02:43:32,93,2343,2436,3.82
2023-11-17 02:53:35,90,2346,2436,3.69
2023-11-17 03:03:38,92,2344,2436,3.78
2023-11-17 03:13:40,93,2343,2436,3.82
2023-11-17 03:23:43,93,2343,2436,3.82
2023-11-17 03:33:44,93,2343,2436,3.82
2023-11-17 03:43:47,93,2343,2436,3.82
2023-11-17 03:53:50,94,2342,2436,3.86
2023-11-17 04:03:53,91,2345,2436,3.74
2023-11-17 04:13:56,94,2342,2436,3.86
2023-11-17 04:23:58,94,2342,2436,3.86
2023-11-17 04:34:02,94,2342,2436,3.86
2023-11-17 04:44:10,94,2342,2436,3.86
2023-11-17 04:54:17,90,2346,2436,3.69
2023-11-17 05:04:19,94,2342,2436,3.86
2023-11-17 05:14:22,94,2342,2436,3.86
2023-11-17 05:24:24,93,2343,2436,3.82
2023-11-17 05:34:29,94,2342,2436,3.86
2023-11-17 05:44:33,94,2342,2436,3.86
2023-11-17 05:54:35,95,2341,2436,3.9
2023-11-17 06:04:37,95,2341,2436,3.9
2023-11-17 06:14:42,95,2341,2436,3.9
2023-11-17 06:24:46,95,2341,2436,3.9
2023-11-17 06:34:48,96,2340,2436,3.94
2023-11-17 06:44:50,95,2341,2436,3.9
2023-11-17 06:54:52,96,2340,2436,3.94
2023-11-17 07:04:52,96,2340,2436,3.94
2023-11-17 07:14:53,96,2340,2436,3.94
2023-11-17 07:24:56,95,2341,2436,3.9
2023-11-17 07:34:57,95,2341,2436,3.9
2023-11-17 07:44:59,95,2341,2436,3.9
2023-11-17 07:55:02,95,2341,2436,3.9
2023-11-17 08:05:04,95,2341,2436,3.9
2023-11-17 08:15:07,95,2341,2436,3.9
2023-11-17 08:25:13,94,2342,2436,3.86
2023-11-17 08:35:18,95,2341,2436,3.9
2023-11-17 08:45:21,95,2341,2436,3.9
2023-11-17 08:55:24,95,2341,2436,3.9
2023-11-17 09:05:28,95,2341,2436,3.9
2023-11-17 09:15:31,95,2341,2436,3.9
2023-11-17 09:25:36,95,2341,2436,3.9
2023-11-17 09:35:40,95,2341,2436,3.9
2023-11-17 09:45:45,95,2341,2436,3.9
2023-11-17 09:55:49,95,2341,2436,3.9
2023-11-17 10:05:53,95,2341,2436,3.9
2023-11-17 10:15:56,95,2341,2436,3.9
2023-11-17 10:26:00,95,2341,2436,3.9
2023-11-17 10:36:04,95,2341,2436,3.9
2023-11-17 10:46:07,95,2341,2436,3.9
2023-11-17 10:56:10,95,2341,2436,3.9
2023-11-17 11:06:14,95,2341,2436,3.9
2023-11-17 11:16:18,95,2341,2436,3.9
2023-11-17 11:26:22,95,2341,2436,3.9
2023-11-17 11:36:25,95,2341,2436,3.9
2023-11-17 11:46:28,95,2341,2436,3.9
2023-11-17 11:56:34,95,2341,2436,3.9
2023-11-17 12:06:37,95,2341,2436,3.9
2023-11-17 12:16:41,92,2344,2436,3.78
2023-11-17 12:26:45,95,2341,2436,3.9
2023-11-17 12:36:47,95,2341,2436,3.9
2023-11-17 12:46:51,95,2341,2436,3.9
2023-11-17 12:56:54,95,2341,2436,3.9
2023-11-17 13:06:57,95,2341,2436,3.9
2023-11-17 13:17:02,95,2341,2436,3.9
2023-11-17 13:27:08,95,2341,2436,3.9
2023-11-17 13:37:09,96,2340,2436,3.94
2023-11-17 13:47:10,96,2340,2436,3.94
2023-11-17 13:57:16,96,2340,2436,3.94
2023-11-17 14:07:22,96,2340,2436,3.94
2023-11-17 14:17:29,95,2341,2436,3.9
2023-11-17 14:27:32,96,2340,2436,3.94
2023-11-17 14:37:34,96,2340,2436,3.94
2023-11-17 14:47:38,95,2341,2436,3.9
2023-11-17 14:56:38,95,2341,2436,3.9
2023-11-17 15:06:42,95,2341,2436,3.9
2023-11-17 15:16:45,95,2341,2436,3.9
2023-11-17 15:26:47,95,2341,2436,3.9
2023-11-17 15:36:42,123,2313,2436,5.05
2023-11-17 15:46:37,124,2312,2436,5.09
2023-11-17 15:56:32,124,2312,2436,5.09
2023-11-17 16:06:27,124,2312,2436,5.09
2023-11-17 16:16:22,124,2312,2436,5.09
2023-11-17 16:26:16,124,2312,2436,5.09
2023-11-17 16:36:11,124,2312,2436,5.09
2023-11-17 16:46:06,124,2312,2436,5.09
2023-11-17 16:56:02,124,2312,2436,5.09
2023-11-17 17:05:56,124,2312,2436,5.09
2023-11-17 17:15:51,124,2312,2436,5.09
2023-11-17 17:25:45,124,2312,2436,5.09
2023-11-17 17:35:40,124,2312,2436,5.09
2023-11-17 17:45:36,124,2312,2436,5.09
2023-11-17 17:55:30,125,2311,2436,5.13
2023-11-17 18:05:25,125,2311,2436,5.13
2023-11-17 18:15:20,125,2311,2436,5.13
2023-11-17 18:25:15,124,2312,2436,5.09
2023-11-17 18:35:10,124,2312,2436,5.09
2023-11-17 18:45:07,124,2312,2436,5.09
2023-11-17 18:55:05,124,2312,2436,5.09
2023-11-17 19:05:03,124,2312,2436,5.09
2023-11-17 19:15:00,124,2312,2436,5.09
2023-11-17 19:24:56,124,2312,2436,5.09
2023-11-17 19:34:51,124,2312,2436,5.09
2023-11-17 19:44:47,124,2312,2436,5.09
2023-11-17 19:54:43,124,2312,2436,5.09
2023-11-17 20:04:41,123,2313,2436,5.05
2023-11-17 20:14:40,125,2311,2436,5.13
2023-11-17 20:24:39,125,2311,2436,5.13
2023-11-17 20:34:36,126,2310,2436,5.17
2023-11-17 20:44:34,126,2310,2436,5.17
2023-11-17 20:54:58,125,2311,2436,5.13
2023-11-17 21:05:36,125,2311,2436,5.13
2023-11-17 21:16:05,125,2311,2436,5.13
2023-11-17 21:26:34,125,2311,2436,5.13
2023-11-17 21:37:06,125,2311,2436,5.13
2023-11-17 21:47:26,125,2311,2436,5.13
2023-11-17 21:57:23,125,2311,2436,5.13
2023-11-17 22:07:18,125,2311,2436,5.13
2023-11-17 22:17:14,125,2311,2436,5.13
2023-11-17 22:27:10,125,2311,2436,5.13
2023-11-17 22:37:06,125,2311,2436,5.13
2023-11-17 22:47:02,125,2311,2436,5.13
2023-11-17 22:56:57,125,2311,2436,5.13
2023-11-17 23:06:53,125,2311,2436,5.13
2023-11-17 23:16:48,125,2311,2436,5.13
2023-11-17 23:26:43,123,2313,2436,5.05
2023-11-17 23:36:39,121,2315,2436,4.97
2023-11-17 23:46:34,122,2314,2436,5.01
2023-11-17 23:56:30,124,2312,2436,5.09
2023-11-18 00:06:26,120,2316,2436,4.93
2023-11-18 00:16:21,126,2310,2436,5.17
2023-11-18 00:26:16,126,2310,2436,5.17
2023-11-18 00:36:11,127,2309,2436,5.21
2023-11-18 00:46:05,128,2308,2436,5.25
2023-11-18 00:56:00,124,2312,2436,5.09
2023-11-18 01:05:56,126,2310,2436,5.17
2023-11-18 01:15:51,126,2310,2436,5.17
2023-11-18 01:25:46,126,2310,2436,5.17
2023-11-18 01:35:41,125,2311,2436,5.13
2023-11-18 01:45:36,124,2312,2436,5.09
2023-11-18 01:55:30,127,2309,2436,5.21
2023-11-18 02:05:25,125,2311,2436,5.13
2023-11-18 02:15:20,127,2309,2436,5.21
2023-11-18 02:25:14,126,2310,2436,5.17
2023-11-18 02:35:09,127,2309,2436,5.21
2023-11-18 02:45:03,129,2307,2436,5.3
2023-11-18 02:54:57,130,2306,2436,5.34
2023-11-18 03:04:51,131,2305,2436,5.38
2023-11-18 03:14:46,130,2306,2436,5.34
2023-11-18 03:24:41,129,2307,2436,5.3
2023-11-18 03:34:36,132,2304,2436,5.42
2023-11-18 03:44:32,132,2304,2436,5.42
2023-11-18 03:54:26,130,2306,2436,5.34
2023-11-18 04:04:20,131,2305,2436,5.38
2023-11-18 04:14:15,131,2305,2436,5.38
2023-11-18 04:24:10,130,2306,2436,5.34
2023-11-18 04:34:04,131,2305,2436,5.38
2023-11-18 04:44:00,131,2305,2436,5.38
2023-11-18 04:53:56,132,2304,2436,5.42
2023-11-18 05:03:50,131,2305,2436,5.38
2023-11-18 05:13:45,129,2307,2436,5.3
2023-11-18 05:23:41,131,2305,2436,5.38
2023-11-18 05:33:35,130,2306,2436,5.34
2023-11-18 05:43:30,131,2305,2436,5.38
2023-11-18 05:53:25,132,2304,2436,5.42
2023-11-18 06:03:19,133,2303,2436,5.46
2023-11-18 06:13:15,133,2303,2436,5.46
2023-11-18 06:23:09,133,2303,2436,5.46
2023-11-18 06:33:03,133,2303,2436,5.46
2023-11-18 06:42:58,132,2304,2436,5.42
2023-11-18 06:52:53,130,2306,2436,5.34
2023-11-18 07:02:47,131,2305,2436,5.38
2023-11-18 07:12:45,131,2305,2436,5.38
2023-11-18 07:22:46,124,2312,2436,5.09
2023-11-18 07:32:40,135,2301,2436,5.54
2023-11-18 07:42:35,133,2303,2436,5.46
2023-11-18 07:52:29,134,2302,2436,5.5
2023-11-18 08:02:22,134,2302,2436,5.5
2023-11-18 08:12:19,135,2301,2436,5.54
2023-11-18 08:22:13,134,2302,2436,5.5
2023-11-18 08:32:07,134,2302,2436,5.5
2023-11-18 08:42:02,134,2302,2436,5.5
2023-11-18 08:51:57,134,2302,2436,5.5
2023-11-18 09:01:52,134,2302,2436,5.5
2023-11-18 09:11:47,132,2304,2436,5.42
2023-11-18 09:21:42,132,2304,2436,5.42
2023-11-18 09:31:36,132,2304,2436,5.42
2023-11-18 09:41:31,134,2302,2436,5.5
2023-11-18 09:51:26,133,2303,2436,5.46
2023-11-18 10:01:21,135,2301,2436,5.54
2023-11-18 10:11:15,133,2303,2436,5.46
2023-11-18 10:21:10,134,2302,2436,5.5
2023-11-18 10:31:04,134,2302,2436,5.5
2023-11-18 10:40:58,134,2302,2436,5.5
2023-11-18 10:50:53,134,2302,2436,5.5
2023-11-18 11:00:47,133,2303,2436,5.46
2023-11-18 11:10:43,132,2304,2436,5.42
2023-11-18 11:20:38,133,2303,2436,5.46
2023-11-18 11:30:32,134,2302,2436,5.5
2023-11-18 11:40:32,104,2332,2436,4.27
2023-11-18 11:50:27,133,2303,2436,5.46
2023-11-18 12:00:32,133,2303,2436,5.46
2023-11-18 12:10:27,133,2303,2436,5.46
2023-11-18 12:20:21,131,2305,2436,5.38
2023-11-18 12:30:16,131,2305,2436,5.38
2023-11-18 12:40:11,133,2303,2436,5.46
2023-11-18 12:50:05,129,2307,2436,5.3
2023-11-18 13:00:00,129,2307,2436,5.3
2023-11-18 13:09:55,128,2308,2436,5.25
2023-11-18 13:19:49,128,2308,2436,5.25
2023-11-18 13:29:43,129,2307,2436,5.3
2023-11-18 13:39:38,128,2308,2436,5.25
2023-11-18 13:49:32,129,2307,2436,5.3
2023-11-18 13:59:26,132,2304,2436,5.42
2023-11-18 14:09:21,129,2307,2436,5.3
2023-11-18 14:19:15,131,2305,2436,5.38
2023-11-18 14:29:10,130,2306,2436,5.34
2023-11-18 14:39:04,126,2310,2436,5.17
2023-11-18 14:48:58,127,2309,2436,5.21
2023-11-18 14:58:52,130,2306,2436,5.34
2023-11-18 15:08:47,130,2306,2436,5.34
2023-11-18 15:18:41,132,2304,2436,5.42
2023-11-18 15:28:37,133,2303,2436,5.46
2023-11-18 15:38:34,132,2304,2436,5.42
2023-11-18 15:48:30,132,2304,2436,5.42
2023-11-18 15:58:26,132,2304,2436,5.42
2023-11-18 16:08:25,132,2304,2436,5.42
2023-11-18 16:18:21,131,2305,2436,5.38
2023-11-18 16:28:18,132,2304,2436,5.42
2023-11-18 16:38:13,133,2303,2436,5.46
2023-11-18 16:48:10,133,2303,2436,5.46
2023-11-18 16:58:04,133,2303,2436,5.46
2023-11-18 17:08:00,133,2303,2436,5.46
2023-11-18 17:17:56,133,2303,2436,5.46
2023-11-18 17:27:51,132,2304,2436,5.42
2023-11-18 17:37:47,133,2303,2436,5.46
2023-11-18 17:47:44,133,2303,2436,5.46
2023-11-18 17:57:40,133,2303,2436,5.46
2023-11-18 18:07:36,133,2303,2436,5.46
2023-11-18 18:17:30,133,2303,2436,5.46
2023-11-18 18:27:24,133,2303,2436,5.46
2023-11-18 18:37:20,132,2304,2436,5.42
2023-11-18 18:47:15,133,2303,2436,5.46
2023-11-18 18:57:11,132,2304,2436,5.42
2023-11-18 19:07:08,133,2303,2436,5.46
2023-11-18 19:17:04,133,2303,2436,5.46
2023-11-18 19:27:00,132,2304,2436,5.42
2023-11-18 19:36:56,132,2304,2436,5.42
2023-11-18 19:46:53,132,2304,2436,5.42
2023-11-18 19:56:49,132,2304,2436,5.42
2023-11-18 20:06:46,132,2304,2436,5.42
2023-11-18 20:16:42,132,2304,2436,5.42
2023-11-18 20:26:38,129,2307,2436,5.3
2023-11-18 20:36:33,132,2304,2436,5.42
2023-11-18 20:46:29,130,2306,2436,5.34
2023-11-18 20:56:24,128,2308,2436,5.25
2023-11-18 21:06:21,128,2308,2436,5.25
2023-11-18 21:16:17,130,2306,2436,5.34
2023-11-18 21:26:12,130,2306,2436,5.34
2023-11-18 21:36:08,130,2306,2436,5.34
2023-11-18 21:46:04,130,2306,2436,5.34
2023-11-18 21:56:00,130,2306,2436,5.34
2023-11-18 22:05:55,129,2307,2436,5.3
2023-11-18 22:15:51,130,2306,2436,5.34
2023-11-18 22:25:47,130,2306,2436,5.34
2023-11-18 22:35:43,129,2307,2436,5.3
2023-11-18 22:45:38,126,2310,2436,5.17
2023-11-18 22:55:36,128,2308,2436,5.25
2023-11-18 23:05:32,128,2308,2436,5.25
2023-11-18 23:15:27,128,2308,2436,5.25
2023-11-18 23:25:23,130,2306,2436,5.34
2023-11-18 23:35:19,128,2308,2436,5.25
2023-11-18 23:45:14,129,2307,2436,5.3
2023-11-18 23:55:10,130,2306,2436,5.34
2023-11-19 00:05:06,132,2304,2436,5.42
2023-11-19 00:15:02,129,2307,2436,5.3
2023-11-19 00:24:58,129,2307,2436,5.3
2023-11-19 00:34:53,132,2304,2436,5.42
2023-11-19 00:44:49,128,2308,2436,5.25
2023-11-19 00:54:44,128,2308,2436,5.25
2023-11-19 01:04:40,130,2306,2436,5.34
2023-11-19 01:14:36,130,2306,2436,5.34
2023-11-19 01:24:32,128,2308,2436,5.25
2023-11-19 01:34:28,129,2307,2436,5.3
2023-11-19 01:44:24,128,2308,2436,5.25
2023-11-19 01:54:19,130,2306,2436,5.34
2023-11-19 02:04:15,132,2304,2436,5.42
2023-11-19 02:14:10,132,2304,2436,5.42
2023-11-19 02:24:05,131,2305,2436,5.38
2023-11-19 02:34:00,132,2304,2436,5.42
2023-11-19 02:43:55,132,2304,2436,5.42
2023-11-19 02:53:51,131,2305,2436,5.38
2023-11-19 03:03:47,130,2306,2436,5.34
2023-11-19 03:13:43,132,2304,2436,5.42
2023-11-19 03:23:39,130,2306,2436,5.34
2023-11-19 03:33:33,131,2305,2436,5.38
2023-11-19 03:43:28,131,2305,2436,5.38
2023-11-19 03:53:23,132,2304,2436,5.42
2023-11-19 04:03:18,132,2304,2436,5.42
2023-11-19 04:13:14,132,2304,2436,5.42
2023-11-19 04:23:09,129,2307,2436,5.3
2023-11-19 04:33:04,129,2307,2436,5.3
2023-11-19 04:42:59,130,2306,2436,5.34
2023-11-19 04:52:55,129,2307,2436,5.3
2023-11-19 05:03:08,130,2306,2436,5.34
2023-11-19 05:13:03,129,2307,2436,5.3
2023-11-19 05:22:58,129,2307,2436,5.3
2023-11-19 05:32:53,128,2308,2436,5.25
2023-11-19 05:42:49,127,2309,2436,5.21
2023-11-19 05:52:44,128,2308,2436,5.25
2023-11-19 06:02:38,129,2307,2436,5.3
2023-11-19 06:12:34,125,2311,2436,5.13
2023-11-19 06:22:30,129,2307,2436,5.3
